case_id,message_id,user_id,direction,text,pais_usuario,channel,ts,category,subcategory,sentiment,urgency,confidence,is_fraud,suggested_response,reasoning
CASE-108,MSG-373,USR-413,INBOUND,Solicito un certificado de saldo para presentar en la embajada.,Perú,No especificado,2026-05-06T04:38:47.182146+00:00,PRODUCTO_INFO,COMPROBANTES_CERTIFICADOS,NEUTRAL,MEDIA,0.95,False,,"El usuario solicita un certificado de saldo para trámites migratorios en embajada, corresponde a consulta sobre comprobantes y certificados."
CASE-108,MSG-374,AGENT-04,OUTBOUND,"Hola, puedes descargar el estado de cuenta mensual desde la app.",Perú,No especificado,2026-05-06T04:38:48.913216+00:00,,,,,,,,
CASE-108,MSG-375,USR-413,INBOUND,Necesito uno que diga el saldo en dólares y con firma digital.,Perú,No especificado,2026-05-06T04:38:48.916863+00:00,PRODUCTO_INFO,COMPROBANTES_CERTIFICADOS,NEUTRAL,MEDIA,0.92,False,,"El usuario solicita un certificado de saldo con firma digital para trámites ante la embajada, que es una consulta sobre documentación oficial de Global66."
CASE-108,MSG-376,USR-413,INBOUND,El estado de cuenta normal no me lo aceptan para el trámite de visa.,Perú,No especificado,2026-05-06T04:38:50.780816+00:00,PRODUCTO_INFO,COMPROBANTES_CERTIFICADOS,NEUTRAL,MEDIA,0.92,False,,"El usuario solicita un comprobante certificado (certificado de saldo con firma digital) para trámites de visa en embajada, que es una necesidad informativa sobre disponibilidad de certificados/comprobantes de Global66."
CASE-109,MSG-377,USR-231,INBOUND,Intenté pagar en un restaurante en Buenos Aires y la tarjeta falló.,Argentina,No especificado,2026-05-06T04:38:56.214810+00:00,TARJETA,RECHAZO_TARJETA,NEUTRAL,MEDIA,0.85,False,,"El usuario reporta un rechazo de tarjeta en un punto de venta (restaurante), sin indicios de fraude activo ni transacciones no autorizadas."
CASE-109,MSG-378,AGENT-01,OUTBOUND,¿Tenías saldo suficiente en pesos argentinos o en dólares?,Argentina,No especificado,2026-05-06T04:38:58.184290+00:00,,,,,,,,
CASE-109,MSG-379,USR-231,INBOUND,Tenía en ambos. Salió 'Error de comunicación con el emisor'.,Argentina,No especificado,2026-05-06T04:38:58.189582+00:00,TARJETA,RECHAZO_TARJETA,NEUTRAL,MEDIA,0.85,False,,"El usuario reporta un rechazo de tarjeta en punto de venta con mensaje de error técnico de comunicación, sin evidencia de fraude o actividad no autorizada."
CASE-110,MSG-380,USR-521,INBOUND,Quiero denunciar cobros dobles en mi suscripción de Spotify.,Colombia,No especificado,2026-05-06T04:39:02.461239+00:00,COBROS_COMISIONES,COBRO_DUPLICADO,NEGATIVO,MEDIA,0.95,False,,"El usuario reporta un cobro duplicado en su suscripción de Spotify, lo que corresponde claramente a la subcategoría COBRO_DUPLICADO dentro de COBROS_COMISIONES."
CASE-110,MSG-381,AGENT-03,OUTBOUND,Debes contactar a Spotify. Nosotros solo procesamos el cobro que ellos lanzan.,Colombia,No especificado,2026-05-06T04:39:04.547233+00:00,,,,,,,,
CASE-110,MSG-382,USR-521,INBOUND,Ya hablé con ellos y dicen que es un error de la pasarela de Global.,Colombia,No especificado,2026-05-06T04:39:04.552315+00:00,COBROS_COMISIONES,COBRO_DUPLICADO,NEGATIVO,ALTA,0.85,False,,"El usuario reporta cargos duplicados en su suscripción de Spotify a través de la plataforma Global66, con indicios de un error en la pasarela de pagos que requiere investigación inmediata."
CASE-110,MSG-383,USR-521,INBOUND,No quiero que me sigan quitando plata. Bloqueen ese comercio por favor.,Colombia,No especificado,2026-05-06T04:39:09.832126+00:00,COBROS_COMISIONES,COBRO_DUPLICADO,NEGATIVO,ALTA,0.85,False,,"El usuario reclama cobros duplicados en su suscripción de Spotify y solicita bloqueo del comercio. Se trata de un problema de cobros duplicados entre Global66 y un tercero, sin evidencia clara de fraude activo contra la cuenta del usuario."
CASE-111,MSG-384,USR-123,INBOUND,Mi transferencia a Venezuela llegó con menos plata de la que decía.,Venezuela,No especificado,2026-05-06T04:39:12.237057+00:00,TRANSFERENCIAS_ENVIOS,DINERO_NO_RECIBIDO,NEGATIVO,MEDIA,0.85,False,,"El usuario reporta una discrepancia entre el monto transferido y el recibido, lo que corresponde a DINERO_NO_RECIBIDO dentro de transferencias internacionales."
CASE-111,MSG-385,AGENT-02,OUTBOUND,El banco receptor puede cobrar comisiones de red que no manejamos nosotros.,Venezuela,No especificado,2026-05-06T04:39:17.909287+00:00,,,,,,,,
CASE-111,MSG-386,USR-123,INBOUND,Pero ustedes garantizan el monto final en la app. Es publicidad engañosa.,Venezuela,No especificado,2026-05-06T04:39:17.911691+00:00,RECLAMO_QUEJA,INCUMPLIMIENTO_PROMESA,NEGATIVO,ALTA,0.85,False,,"El usuario reclama incumplimiento de garantía sobre monto final en transferencia a Venezuela, sugiriendo publicidad engañosa; no hay evidencia de fraude, pero sí riesgo reputacional y regulatorio."
CASE-112,MSG-387,USR-712,INBOUND,I can't find the option to download my tax report for 2025.,USA,No especificado,2026-05-06T04:39:19.965360+00:00,PRODUCTO_INFO,COMPROBANTES_CERTIFICADOS,NEUTRAL,MEDIA,0.85,False,,"El usuario busca ayuda para descargar un reporte fiscal, lo cual es una consulta informativa sobre documentación y certificados de la plataforma."
CASE-112,MSG-388,AGENT-04,OUTBOUND,It will be available in the 'Documents' section starting next week.,USA,No especificado,2026-05-06T04:39:24.581294+00:00,,,,,,,,
CASE-112,MSG-389,USR-712,INBOUND,I need it now for my accountant. Can you send it via email?,USA,No especificado,2026-05-06T04:39:24.588054+00:00,PRODUCTO_INFO,COMPROBANTES_CERTIFICADOS,NEGATIVO,MEDIA,0.85,False,,"El usuario solicita acceso a un comprobante/reporte fiscal (tax report) que no está disponible aún según el sistema, situación que genera frustración por su necesidad inmediata para propósitos contables."
CASE-113,MSG-390,USR-340,INBOUND,Alguien está intentando entrar a mi cuenta. Me llegan códigos SMS.,Chile,No especificado,2026-05-06T04:39:26.703893+00:00,SEGURIDAD_FRAUDE,ACCESO_NO_AUTORIZADO,NEGATIVO,CRITICA,0.95,True,"¡Hola! Hemos detectado intentos de acceso no autorizado a tu cuenta. POR TU SEGURIDAD, tu cuenta ha sido bloqueada de inmediato.  **ACCIONES INMEDIATAS QUE DEBES TOMAR:** 1. **NO compartas** tus códigos OTP con nadie, ni siquiera con nuestro equipo 2. **Cambia tu contraseña** desde otro dispositivo seguro 3. **NO hagas transferencias** hasta confirmar la seguridad de tu cuenta 4. Revisa si hay transacciones no autorizadas y repórtalas  **PRÓXIMOS PASOS:** Nuestro equipo de Seguridad te contactará en las próximas horas por el teléfono registrado en tu perfil para verificar tu identidad y reactivar tu cuenta de forma segura.  Mientras tanto, si necesitas ayuda urgente, contáctanos directamente. Tu protección es nuestra prioridad.","El usuario reporta intentos de acceso no autorizados a su cuenta evidenciados por recepción de códigos SMS de verificación, indicando un incidente de seguridad activo que requiere acción inmediata."
CASE-113,MSG-391,AGENT-01,OUTBOUND,Bloquearemos tu acceso temporalmente por seguridad. No compartas el código.,Chile,No especificado,2026-05-06T04:39:34.403231+00:00,,,,,,,,
CASE-113,MSG-392,USR-340,INBOUND,"No lo he compartido, pero siguen llegando. ¡Tengo miedo por mi saldo!",Chile,No especificado,2026-05-06T04:39:34.406884+00:00,SEGURIDAD_FRAUDE,ACCESO_NO_AUTORIZADO,NEGATIVO,CRITICA,0.95,True,,"El usuario reporta intentos de acceso no autorizado a su cuenta con recepción repetida de códigos SMS, indicando un ataque activo de seguridad en curso."
CASE-113,MSG-393,USR-340,INBOUND,"Por favor, confirmen que mi dinero está a salvo.",Chile,No especificado,2026-05-06T04:39:39.247552+00:00,SEGURIDAD_FRAUDE,ACCESO_NO_AUTORIZADO,NEGATIVO,CRITICA,0.95,True,Entendemos tu preocupación y actuamos de inmediato. Tu cuenta ha sido bloqueada para proteger tu dinero. **Pasos importantes ahora:**  1. **No compartas códigos OTP** que recibas por SMS o email 2. **Cambia tu contraseña** desde un dispositivo seguro en cuanto recuperes acceso 3. **No hagas clic en links sospechosos** que recibas 4. Nuestro equipo de Seguridad te contactará en las próximas 2 horas para verificar tu identidad y confirmar el estado de tu saldo  Tu dinero está protegido mientras investigamos. Mantén tu teléfono disponible para el equipo de seguridad. ¿Hay algún número o email sospechoso que hayas recibido recientemente?,"El usuario reporta intentos activos de acceso no autorizado con recepción de códigos SMS fraudulentos, indicando un incidente de seguridad en curso que afecta su cuenta."
CASE-114,MSG-394,USR-910,INBOUND,Quiero activar Apple Pay pero mi país no sale en la lista de la app.,México,No especificado,2026-05-06T04:39:43.723216+00:00,PRODUCTO_INFO,ALIANZAS_COMERCIALES,NEUTRAL,BAJA,0.85,False,,"El usuario consulta sobre la disponibilidad de Apple Pay en su país (México), lo cual es una pregunta informativa sobre la funcionalidad de integraciones con wallets digitales y disponibilidad en mercados específicos."
CASE-114,MSG-395,AGENT-03,OUTBOUND,Apple Pay solo está disponible para usuarios con residencia en Chile por ahora.,México,No especificado,2026-05-06T04:39:45.771757+00:00,,,,,,,,
CASE-114,MSG-396,USR-910,INBOUND,¿Y para cuándo en México? Todos los bancos aquí ya lo tienen.,México,No especificado,2026-05-06T04:39:45.774570+00:00,PRODUCTO_INFO,ALIANZAS_COMERCIALES,NEGATIVO,MEDIA,0.85,False,,"El usuario consulta sobre la disponibilidad de Apple Pay en México, una pregunta informativa sobre productos y alianzas comerciales de Global66, manifestando frustración por la exclusión de su país."
CASE-115,MSG-397,USR-145,INBOUND,Mi tarjeta física nunca llegó a mi departamento en Providencia.,Chile,No especificado,2026-05-06T04:39:47.717699+00:00,TARJETA,ENTREGA_TARJETA,NEUTRAL,MEDIA,0.95,False,,"El usuario reporta que su tarjeta física no llegó a su dirección en Providencia, Chile, lo que corresponde claramente a un problema de entrega de tarjeta dentro de la categoría TARJETA."
CASE-115,MSG-398,AGENT-01,OUTBOUND,El repartidor dice que no había nadie. ¿Puedes confirmar tu dirección?,Chile,No especificado,2026-05-06T04:39:49.674580+00:00,,,,,,,,
CASE-115,MSG-399,USR-145,INBOUND,Estuve todo el día. Quizás se equivocó de torre. Es la Torre B.,Chile,No especificado,2026-05-06T04:39:49.679693+00:00,TARJETA,ENTREGA_TARJETA,NEUTRAL,MEDIA,0.95,False,,"El usuario reporta un problema de entrega de tarjeta física que no llegó a su dirección en Providencia, Chile, probablemente debido a un error del repartidor en la identificación de la torre del edificio."
CASE-115,MSG-400,USR-145,INBOUND,Díganle que me llame cuando esté abajo y yo bajo a recibirla.,Chile,No especificado,2026-05-06T04:39:51.654230+00:00,TARJETA,ENTREGA_TARJETA,NEUTRAL,MEDIA,0.95,False,,"El usuario reporta que su tarjeta física no fue entregada correctamente, con indicios de error en la dirección (confusión de torre); es un caso de logística de entrega, no de fraude."
CASE-116,MSG-401,USR-526,INBOUND,Mi cuenta Business fue bloqueada después de recibir un pago de Europa.,Colombia,No especificado,2026-05-06T04:39:57.044731+00:00,CUENTA_PERFIL,BLOQUEO_CUENTA,NEGATIVO,ALTA,0.85,False,,"El usuario reporta un bloqueo de su cuenta Business tras recibir un pago internacional, lo que sugiere un incidente de seguridad/cumplimiento normativo preventivo de Global66, no un fraude activo contra el usuario."
CASE-116,MSG-402,AGENT-05,OUTBOUND,Necesitamos la factura de venta que respalde ese ingreso de 3000 EUR.,Colombia,No especificado,2026-05-06T04:39:59.015544+00:00,,,,,,,,
CASE-116,MSG-403,USR-526,INBOUND,Es un servicio de consultoría. ¿Sirve un contrato en inglés?,Colombia,No especificado,2026-05-06T04:39:59.021111+00:00,CUENTA_PERFIL,BLOQUEO_CUENTA,NEUTRAL,ALTA,0.92,False,,El usuario reporta bloqueo de cuenta Business después de recibir un pago internacional; el agente solicita documentación de respaldo (requisito KYC/cumplimiento normativo típico).
CASE-117,MSG-404,USR-112,INBOUND,Quiero denunciar a un agente que me cortó el chat sin resolver nada.,Perú,No especificado,2026-05-06T04:40:04.514837+00:00,RECLAMO_QUEJA,MALA_ATENCION,NEGATIVO,MEDIA,0.92,False,,"El usuario reclama sobre mala atención: un agente cortó el chat sin resolver su problema, lo que constituye incumplimiento de promesa y falla en la atención al cliente."
CASE-117,MSG-405,AGENT-01,OUTBOUND,Lo sentimos. ¿Recuerdas el nombre o tienes el número de ticket?,Perú,No especificado,2026-05-06T04:40:06.260039+00:00,,,,,,,,
CASE-117,MSG-406,USR-112,INBOUND,Se llamaba 'Kevin'. Me dijo que esperara y luego cerró la sesión.,Perú,No especificado,2026-05-06T04:40:06.264851+00:00,RECLAMO_QUEJA,MALA_ATENCION,NEGATIVO,MEDIA,0.95,False,,"El usuario reclama por mala atención al cliente: un agente (Kevin) cerró la sesión sin resolver su consulta, lo que constituye incumplimiento de servicio y falta de profesionalismo."
CASE-117,MSG-407,USR-112,INBOUND,Fue muy grosero. Quiero que escalen esta queja.,Perú,No especificado,2026-05-06T04:40:11.381795+00:00,RECLAMO_QUEJA,MALA_ATENCION,NEGATIVO,MEDIA,0.92,False,,"El usuario reporta una experiencia negativa con un agente (Kevin) que cerró el chat sin resolver su problema de forma grosera, buscando escalar la queja. Se clasifica como MALA_ATENCION dentro de la categoría RECLAMO_QUEJA."
CASE-118,MSG-408,USR-241,INBOUND,O meu cartão foi recusado no Uber hoje de manhã.,Brasil,No especificado,2026-05-06T04:40:13.422839+00:00,TARJETA,RECHAZO_TARJETA,NEGATIVO,MEDIA,0.85,False,,"El usuario reporta que su tarjeta fue rechazada en una transacción de comercio (Uber), lo que corresponde claramente a la subcategoría RECHAZO_TARJETA dentro de la categoría TARJETA."
CASE-118,MSG-409,AGENT-05,OUTBOUND,"Olá, verifique se você tem saldo na sua carteira de Reais.",Brasil,No especificado,2026-05-06T04:40:19.730624+00:00,,,,,,,,
CASE-118,MSG-410,USR-241,INBOUND,"Tenho saldo, mas o erro diz que o cartão não é aceito neste país.",Brasil,No especificado,2026-05-06T04:40:19.736740+00:00,TARJETA,RECHAZO_TARJETA,NEUTRAL,MEDIA,0.92,False,,"El usuario reporta un rechazo de su tarjeta Global66 en un comercio (Uber) en Brasil a pesar de tener saldo disponible; esto indica un problema técnico o de configuración de la tarjeta, no un incidente de fraude."
CASE-119,MSG-411,USR-317,INBOUND,"Amo la app pero el 'Modo Oscuro' se ve gris, no negro. Es molesto.",Chile,No especificado,2026-05-06T04:40:21.858765+00:00,APP_PLATAFORMA,ERROR_TECNICO,NEUTRAL,BAJA,0.85,False,,"El usuario reporta un problema de presentación visual en la interfaz del Modo Oscuro de la app (color gris en lugar de negro), que es un problema técnico menor de la plataforma."
CASE-119,MSG-412,AGENT-03,OUTBOUND,Gracias por el feedback. Lo pasaremos al equipo de diseño de UX.,Chile,No especificado,2026-05-06T04:40:24.258172+00:00,,,,,,,,
CASE-119,MSG-413,USR-317,INBOUND,"Ojalá lo arreglen pronto, por la noche cansa mucho la vista.",Chile,No especificado,2026-05-06T04:40:24.261730+00:00,APP_PLATAFORMA,ERROR_TECNICO,NEUTRAL,BAJA,0.85,False,,"El usuario reporta un problema cosmético en la interfaz del modo oscuro de la app (color gris en lugar de negro), que afecta su experiencia visual nocturna pero sin impacto funcional crítico."
CASE-119,MSG-414,USR-317,INBOUND,Especialmente en la pantalla de movimientos.,Chile,No especificado,2026-05-06T04:40:30.822927+00:00,APP_PLATAFORMA,ERROR_TECNICO,NEGATIVO,BAJA,0.85,False,,"El usuario reporta un problema visual con el Modo Oscuro en la app que muestra gris en lugar de negro, particularmente en la pantalla de movimientos, causando fatiga visual nocturna. Es un defecto visual de la interfaz, no un incidente de seguridad o fraude."
CASE-120,MSG-415,USR-816,INBOUND,Quiero depositar efectivo en México. ¿En qué OXXO puedo hacerlo?,México,No especificado,2026-05-06T04:40:32.839806+00:00,PRODUCTO_INFO,INFO_SERVICIOS,NEUTRAL,BAJA,0.85,False,,"El usuario realiza una consulta informativa sobre dónde depositar efectivo en México a través de OXXO, preguntando por disponibilidad y ubicaciones de este servicio."
CASE-120,MSG-416,AGENT-02,OUTBOUND,No tenemos depósito en efectivo directo en OXXO por ahora.,México,No especificado,2026-05-06T04:40:35.136825+00:00,,,,,,,,
CASE-120,MSG-417,USR-816,INBOUND,¿Entonces solo por transferencia? Eso me limita mucho el uso.,México,No especificado,2026-05-06T04:40:35.142496+00:00,PRODUCTO_INFO,INFO_SERVICIOS,NEUTRAL,BAJA,0.85,False,,"El usuario consulta sobre métodos de depósito disponibles en México y expresa limitaciones con las opciones actuales, clasificándose como una consulta informativa sobre servicios."
CASE-121,MSG-418,USR-100,INBOUND,Mi transferencia a España fue rechazada y no me han devuelto el dinero.,Chile,No especificado,2026-05-06T04:40:41.685165+00:00,TRANSFERENCIAS_ENVIOS,ENVIO_RECHAZADO,NEGATIVO,ALTA,0.92,False,,"El usuario reporta una transferencia rechazada sin devolución de fondos, situación que afecta directamente su dinero y genera frustración legítima, requiriendo investigación inmediata."
CASE-121,MSG-419,AGENT-04,OUTBOUND,El proceso de devolución puede tardar hasta 72 horas hábiles.,Chile,No especificado,2026-05-06T04:40:44.267167+00:00,,,,,,,,
CASE-121,MSG-420,USR-100,INBOUND,Ya pasaron 5 días. Mi banco dice que ustedes no han liberado el fondo.,Chile,No especificado,2026-05-06T04:40:44.270383+00:00,TRANSFERENCIAS_ENVIOS,DINERO_NO_RECIBIDO,NEGATIVO,ALTA,0.92,False,,"El usuario reporta una transferencia rechazada a España con retraso en la devolución de fondos (5 días sin recibir, excediendo los 72 horas prometidas), indicando un problema operacional de devolución de fondos no resuelta."
